Year,Month,Day,Date,Trade,Basis,Importer_KR,Importer_EN,Exporter_EN,Product_name_KR,Product_type_KR,Product_EN,Category,Origin_KR,Origin_EN,Export_country_KR,Export_country_EN
2018,12,13,2018-12-13,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,CK IMPORT EXPORT CO.(NZ) LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2018,12,14,2018-12-14,Import,Food import clearance (식품 통관),(주)대흥제약,Daeheung Pharm,"DALIAN F.T.Z MINGWEI INDUSTRY TRADE CO.,LTD",녹용,,Deer velvet,Velvet (unspecified),,,,
2018,12,18,2018-12-18,Import,Food import clearance (식품 통관),(주)진수녹용,"Jinsoo Deer Co., Ltd.","XIFENG COUNTY JIYUAN DEER PRODUCTS PROCESSING CO.,LTD",건조녹용,,Deer velvet (dried),Dried,,,,
2018,12,21,2018-12-21,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,CK IMPORT EXPORT CO.(NZ) LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2018,12,26,2018-12-26,Import,Food import clearance (식품 통관),화용제약,HwaYong Pharm.,"XIFENG MINHE DEER PRODUCTS CO.,LTD",녹용,,Deer velvet,Velvet (unspecified),,,,
2018,12,26,2018-12-26,Import,Food import clearance (식품 통관),한동허브,Handong Herb,PGG WRIGHTSON LTD-VELVET,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,1,15,2019-01-15,Import,Food import clearance (식품 통관),일성식품,Ilseong Food,"XIFENG COUNTY JIYUAN DEER PRODUCTS PROCESSING CO.,LTD",녹용,,Deer velvet,Velvet (unspecified),,,,
2019,1,15,2019-01-15,Import,Food import clearance (식품 통관),신송강무역,ShinSongGang Trade,"AYULA CO.,LTD",녹용,,Deer velvet,Velvet (unspecified),,,,
2019,1,24,2019-01-24,Import,Food import clearance (식품 통관),주식회사 비봉허브,Bibong Herb,PROVELCO CO OPERATIVE LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2019,1,28,2019-01-28,Import,Food import clearance (식품 통관),조은생약,JoEun Pharm ,UB BIO LIMITED,녹용,,Deer velvet,Velvet (unspecified),,,,
2019,1,31,2019-01-31,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,PGG WRIGHTSON LTD-VELVET,냉동녹용,,Deer velvet (frozen),Frozen,,,,
2019,2,8,2019-02-08,Import,Food import clearance (식품 통관),한동허브,Handong Herb,PGG WRIGHTSON LTD-VELVET,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,2,12,2019-02-12,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,CK IMPORT EXPORT CO.(NZ) LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,2,15,2019-02-15,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PAREX INTERNATIONAL LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2019,2,15,2019-02-15,Import,Food import clearance (식품 통관),(주)디에이치지글로벌,DHG Global,FORTUNE METROPOLIS INVESTMENT COMPANY,녹용,,Deer velvet,Velvet (unspecified),,,,
2019,2,27,2019-02-27,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,TASMAN VELVETPROCESSORS LTD,냉동녹용,,Deer velvet (frozen),Frozen,,,,
2019,3,15,2019-03-15,Import,Food import clearance (식품 통관),진가식품,Jinka Food,CK IMPORT EXPORT CO.(NZ) LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,3,27,2019-03-27,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,PAREX INTERNATIONAL LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,3,28,2019-03-28,Import,Food import clearance (식품 통관),(주)천호엔케어,Chunho N Care,PROVELCO CO OPERATIVE LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2019,4,4,2019-04-04,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,ROKLAND CORPORATION LIMITED,건조녹용,,Deer velvet (dried),Dried,,,,
2019,4,4,2019-04-04,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,건조녹용,,Deer velvet (dried),Dried,,,,
2019,4,16,2019-04-16,Import,Food import clearance (식품 통관),(주)용보제약,YongBo (Mr. Woljin Kim),HYUN DAE DEER PRODUCTS LTD,녹용,,Deer velvet,Velvet (unspecified),,,,
2019,4,17,2019-04-17,Import,Food import clearance (식품 통관),명가녹용 주식회사,MyungGa (Mr.Lee in Daegu),PROVELCO CO OPERATIVE LTD,녹용,,Deer velvet,Velvet (unspecified),,,,
2019,4,22,2019-04-22,Import,Food import clearance (식품 통관),주식회사 비봉허브,Bibong Herb,PROVELCO CO OPERATIVE LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2019,4,23,2019-04-23,Import,Food import clearance (식품 통관),진가식품,Jinka Food,UB BIO LIMITED,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,4,23,2019-04-23,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,CK IMPORT EXPORT CO.(NZ) LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,5,1,2019-05-01,Import,Food import clearance (식품 통관),하랑무약,Harang Muyak,ROKLAND CORPORATION LIMITED,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,5,9,2019-05-09,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,PGG WRIGHTSON LTD-VELVET,냉동녹용,,Deer velvet (frozen),Frozen,,,,
2019,5,21,2019-05-21,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,ROKLAND CORPORATION LIMITED,건조녹용,,Deer velvet (dried),Dried,,,,
2019,5,21,2019-05-21,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,ROKLAND CORPORATION LIMITED,건조녹용,,Deer velvet (dried),Dried,,,,
2019,5,21,2019-05-21,Import,Food import clearance (식품 통관),(주)천호엔케어,Chunho N Care,PROVELCO CO OPERATIVE LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2019,6,4,2019-06-04,Import,Food import clearance (식품 통관),유진통상,Yujin Trade,"DALIAN F.T.Z. BAOHUA INTERNATIONAL INDUSTRY TRADE CO., LTD.",건조녹용,,Deer velvet (dried),Dried,,,,
2019,6,25,2019-06-25,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,건조녹용,,Deer velvet (dried),Dried,,,,
2019,6,28,2019-06-28,Import,Food import clearance (식품 통관),진가식품,Jinka Food,PROVELCO CO OPERATIVE LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,7,2,2019-07-02,Import,Food import clearance (식품 통관),(주)원경약업사,Wonkyung Yakup,"XIFENG MINHE DEER PRODUCTS CO.,LTD",건조녹용,,Deer velvet (dried),Dried,,,,
2019,7,2,2019-07-02,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,PAREX INTERNATIONAL LTD.,건녹용,,Deer velvet (dried),Dried,,,,
2019,7,2,2019-07-02,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,IP SHPILEKOV ALEXEY MIKHAILOVICH,건녹용,,Deer velvet (dried),Dried,,,,
2019,7,12,2019-07-12,Import,Food import clearance (식품 통관),유진통상,Yujin Trade,OOO ALTAI-SAD,건조녹용,,Deer velvet (dried),Dried,,,,
2019,7,25,2019-07-25,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,CK IMPORT EXPORT CO.(NZ) LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,7,29,2019-07-29,Import,Food import clearance (식품 통관),화용제약,HwaYong Pharm.,DALIAN F.T.Z. JUN FENG INTERNATIONAL  INDUSTRTAL TRADE CO LTD,녹용,,Deer velvet,Velvet (unspecified),,,,
2019,8,6,2019-08-06,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,건조녹용,,Deer velvet (dried),Dried,,,,
2019,8,6,2019-08-06,Import,Food import clearance (식품 통관),유진통상,Yujin Trade,"TIELING GANGTONG DEER PRODUCTS PROCESSING CO.,LTD",건조녹용,,Deer velvet (dried),Dried,,,,
2019,8,28,2019-08-28,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,PAREX INTERNATIONAL LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,8,28,2019-08-28,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,건조녹용,,Deer velvet (dried),Dried,,,,
2019,8,28,2019-08-28,Import,Food import clearance (식품 통관),(주)우성생약,WooSung (Mr Bang) ,ROKLAND CORPORATION LIMITED,건조녹용,,Deer velvet (dried),Dried,,,,
2019,8,28,2019-08-28,Import,Food import clearance (식품 통관),주식회사 비봉허브,Bibong Herb,PROVELCO CO OPERATIVE LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2019,9,25,2019-09-25,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,건조녹용,,Deer velvet (dried),Dried,,,,
2019,10,2,2019-10-02,Import,Food import clearance (식품 통관),한동허브,Handong Herb,ALPINE DEER NZ LP,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,10,15,2019-10-15,Import,Food import clearance (식품 통관),유진통상,Yujin Trade,OOO ALTAI-SAD,건조녹용,,Deer velvet (dried),Dried,,,,
2019,10,17,2019-10-17,Import,Food import clearance (식품 통관),(주)대흥제약,Daeheung Pharm,"OOO ""SEMINSKY""",녹용,,Deer velvet,Velvet (unspecified),,,,
2019,10,17,2019-10-17,Import,Food import clearance (식품 통관),진가식품,Jinka Food,CK IMPORT EXPORT CO.(NZ) LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,10,21,2019-10-21,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,건조녹용,,Deer velvet (dried),Dried,,,,
2019,10,21,2019-10-21,Import,Food import clearance (식품 통관),일성식품,Ilseong Food,"OOO""MARAL-ASOHRA""",녹용,,Deer velvet,Velvet (unspecified),,,,
2019,10,28,2019-10-28,Import,Food import clearance (식품 통관),(주)대원알디티,DaeWon RTD,SPK ABAISKI,건녹용,,Deer velvet (dried),Dried,,,,
2019,11,28,2019-11-28,Import,Food import clearance (식품 통관),대호제약주식회사,Daeho Pharm.,ROKLAND CORPORATION LIMITED,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,12,3,2019-12-03,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,TASMAN VELVETPROCESSORS LTD,냉동녹용,,Deer velvet (frozen),Frozen,,,,
2019,12,3,2019-12-03,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,PAREX INTERNATIONAL LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,12,13,2019-12-13,Import,Food import clearance (식품 통관),(주)온누리바이오생약,Onnuri Bio,ROKLAND CORPORATION LIMITED,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,12,18,2019-12-18,Import,Food import clearance (식품 통관),진가식품,Jinka Food,CK IMPORT EXPORT CO.(NZ) LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2019,12,31,2019-12-31,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,PAREX INTERNATIONAL LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2020,1,6,2020-01-06,Import,Food import clearance (식품 통관),(주)대원알디티,DaeWon RTD,KARYAKINA A.F,건녹용,,Deer velvet (dried),Dried,,,,
2020,1,6,2020-01-06,Import,Food import clearance (식품 통관),건향제약주식회사,Geonhyang Pharm.,"SPK ""TALITSA""",건조녹용,,Deer velvet (dried),Dried,,,,
2020,1,8,2020-01-08,Import,Food import clearance (식품 통관),(주)대덕제약,Daedeok Pharm.,OOO MARAL-ASOHRA,녹용,,Deer velvet,Velvet (unspecified),,,,
2020,1,8,2020-01-08,Import,Food import clearance (식품 통관),명가녹용 주식회사,MyungGa (Mr.Lee in Daegu),OOO MARAL-ASOHRA,녹용,,Deer velvet,Velvet (unspecified),,,,
2020,1,10,2020-01-10,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,TASMAN VELVETPROCESSORS LTD,냉동녹용,,Deer velvet (frozen),Frozen,,,,
2020,1,21,2020-01-21,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,TSENGS ENTERPRISES (N.Z.) LIMITED,생녹용,,Deer velvet (frozen),Frozen,,,,
2020,2,13,2020-02-13,Import,Food import clearance (식품 통관),일성식품,Ilseong Food,"XIFENG COUNTY JIYUAN DEER PRODUCTS PROCESSING CO.,LTD",녹용,,Deer velvet,Velvet (unspecified),,,,
2020,2,13,2020-02-13,Import,Food import clearance (식품 통관),주식회사 비봉허브,Bibong Herb,PROVELCO CO OPERATIVE LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2020,2,14,2020-02-14,Import,Food import clearance (식품 통관),진가식품,Jinka Food,CK IMPORT EXPORT CO.(NZ) LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2020,2,14,2020-02-14,Import,Food import clearance (식품 통관),(주)원경약업사,Wonkyung Yakup,TASMAN VELVETPROCESSORS LTD,냉동녹용,,Deer velvet (frozen),Frozen,,,,
2020,2,21,2020-02-21,Import,Food import clearance (식품 통관),(주)대흥제약,Daeheung Pharm,"OOO ""SEMINSKY""",녹용,,Deer velvet,Velvet (unspecified),,,,
2020,2,25,2020-02-25,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PAREX INTERNATIONAL LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2020,2,25,2020-02-25,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,TASMAN VELVETPROCESSORS LTD,냉동녹용,,Deer velvet (frozen),Frozen,,,,
2020,2,25,2020-02-25,Import,Food import clearance (식품 통관),(주)천호엔케어,Chunho N Care,PROVELCO CO OPERATIVE LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2020,3,3,2020-03-03,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,ROKLAND CORPORATION LIMITED,건조녹용,,Deer velvet (dried),Dried,,,,
2020,3,16,2020-03-16,Import,Food import clearance (식품 통관),유진통상,Yujin Trade,"DALIAN CHANG LU DEER INDUSTRY CO., LTD",건조녹용,,Deer velvet (dried),Dried,,,,
2020,3,23,2020-03-23,Import,Food import clearance (식품 통관),(주)한동허브,Handong Herb,PROVELCO CO OPERATIVE LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2020,3,25,2020-03-25,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PAREX INTERNATIONAL LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2020,4,28,2020-04-28,Import,Food import clearance (식품 통관),주식회사 이룡제약,Eryong Pharm.,"DALIAN F.T.Z INDUSTRY TRADE CO.,LTD.",건조녹용,,Deer velvet (dried),Dried,,,,
2020,5,25,2020-05-25,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PAREX INTERNATIONAL LTD,녹용(건조),,Deer velvet (dried),Dried,,,,
2020,5,27,2020-05-27,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,PAREX INTERNATIONAL LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2020,6,4,2020-06-04,Import,Food import clearance (식품 통관),주식회사 비봉허브,Bibong Herb,PROVELCO CO-OPERATIVE LIMITED,녹용(건조),,Deer velvet (dried),Dried,,,,
2020,6,5,2020-06-05,Import,Food import clearance (식품 통관),(주)용보제약,YongBo (Mr. Woljin Kim),HYUN DAE DEER PRODUCTS LTD,녹용,,Deer velvet,Velvet (unspecified),,,,
2020,6,9,2020-06-09,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,TSENGS ENTERPRISES (NZ) LIMITED,생녹용,,Deer velvet (frozen),Frozen,,,,
2020,6,9,2020-06-09,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,녹용(건조),,Deer velvet (dried),Dried,,,,
2020,6,22,2020-06-22,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PAREX INTERNATIONAL LTD,녹용(건조),,Deer velvet (dried),Dried,,,,
2020,6,22,2020-06-22,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PAREX INTERNATIONAL LTD,녹용(건조),,Deer velvet (dried),Dried,,,,
2020,6,22,2020-06-22,Import,Food import clearance (식품 통관),(주)우성생약,WooSung (Mr Bang) ,ROKLAND CORPORATION LIMITED,녹용(건조),,Deer velvet (dried),Dried,,,,
2020,7,1,2020-07-01,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PGGWRIGHTSON,녹용(건조),,Deer velvet (dried),Dried,,,,
2020,7,20,2020-07-20,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PGGWRIGHTSON,녹용(건조),,Deer velvet (dried),Dried,,,,
2020,7,21,2020-07-21,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,TASMAN VELVET PROCESSORS LTD,냉동녹용,,Deer velvet (frozen),Frozen,,,,
2020,8,5,2020-08-05,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PAREX INTERNATIONAL LTD,녹용(건조),,Deer velvet (dried),Dried,,,,
2020,8,13,2020-08-13,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PGGWRIGHTSON,녹용(건조),,Deer velvet (dried),Dried,,,,
2020,8,26,2020-08-26,Import,Food import clearance (식품 통관),(주)한동허브,Handong Herb,PROVELCO CO-OPERATIVE LIMITED,생녹용,,Deer velvet (frozen),Frozen,,,,
2020,9,2,2020-09-02,Import,Food import clearance (식품 통관),(주)진수녹용,"Jinsoo Deer Co., Ltd.",XIFENG MINHE DEER PRODUCTS PROCESSING CO LTD,녹용(건조),,Deer velvet (dried),Dried,,,,
2020,9,4,2020-09-04,Import,Food import clearance (식품 통관),주식회사 한국인삼공사,KGC,PGGWRIGHTSON,녹용(건조),,Deer velvet (dried),Dried,,,,
2020,9,25,2020-09-25,Import,Food import clearance (식품 통관),원용본가,WonYong Bonga,IP SHPILEKOV ALEXEY MIKHAILOVICH,건조녹용(전지),,Dried deer velvet (whole stick),Dried,,,,
2020,10,19,2020-10-19,Import,Food import clearance (식품 통관),(주)이룸제약법인,Ee Room Pharm.,"XIFENG COUNTY JIYUAN DEER PRODUCTS PROCESSING CO.,LTD",건조녹용,,Deer velvet (dried),Dried,,,,
2020,11,4,2020-11-04,Import,Food import clearance (식품 통관),(주)대원알디티,DaeWon RTD,APK <<ABAISKY>>,녹용(건조),,Deer velvet (dried),Dried,,,,
2020,11,4,2020-11-04,Import,Food import clearance (식품 통관),일성식품,Ilseong Food,OOO MARAL-ASOHRA,녹용,,Deer velvet,Velvet (unspecified),,,,
2020,11,9,2020-11-09,Import,Food import clearance (식품 통관),유진통상,Yujin Trade,OOO<<EXPOPANT>>,건조녹용,,Deer velvet (dried),Dried,,,,
2020,11,9,2020-11-09,Import,Food import clearance (식품 통관),(주)이룸제약법인,Ee Room Pharm.,APPLIED BIOTECHNOLOGY LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2020,11,23,2020-11-23,Import,Food import clearance (식품 통관),주식회사 이룡제약,Eryong Pharm.,DALIAN F T Z JUNFENG INTERNATIONAL INDUSTRIAL & TRADE CO LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2020,11,27,2020-11-27,Import,Food import clearance (식품 통관),주식회사 유한건강생활,Yuhan Care,ALPINE DEER NZ LP - LUGGATE,녹용,,Deer velvet,Velvet (unspecified),,,,
2020,11,27,2020-11-27,Import,Food import clearance (식품 통관),(주)대흥제약,Daeheung Pharm,OOO SEMUNSKIY,녹용,,Deer velvet,Velvet (unspecified),,,,
2020,11,27,2020-11-27,Import,Food import clearance (식품 통관),(주)우성생약,WooSung (Mr Bang) ,ROKLAND CORPORATION LIMITED,녹용(건조),,Deer velvet (dried),Dried,,,,
2020,12,9,2020-12-09,Import,Food import clearance (식품 통관),진가식품,Jinka Food,PROVELCO CO-OPERATIVE LIMITED,생녹용(냉동),,Deer velvet (frozen),Frozen,,,,
2020,12,9,2020-12-09,Import,Food import clearance (식품 통관),원용본가,WonYong Bonga,IP SHPILEKOV ALEXEY MIKHAILOVICH,건조녹용(전지),,Dried deer velvet (whole stick),Dried,,,,
2020,12,17,2020-12-17,Import,Food import clearance (식품 통관),유진통상,Yujin Trade,OOO<<EXPOPANT>>,건조녹용,,Deer velvet (dried),Dried,,,,
2021,1,4,2021-01-04,Import,Food import clearance (식품 통관),조은생약,JoEun Pharm ,APPLIED BIOTECHNOLOGY LTD,녹용,,Deer velvet,Velvet (unspecified),,,,
2021,1,5,2021-01-05,Import,Food import clearance (식품 통관),(주)대원알디티,DaeWon RTD,APK <<ABAISKY>>,녹용(건조),,Deer velvet (dried),Dried,,,,
2021,1,22,2021-01-22,Import,Food import clearance (식품 통관),삼보제약,SamBo (Mr. Kang in Busan),PROVELCO CO-OPERATIVE LIMITED,생녹용,,Deer velvet (frozen),Frozen,,,,
2021,1,22,2021-01-22,Import,Food import clearance (식품 통관),(주)온누리바이오생약,Onnuri Bio,PROVELCO CO-OPERATIVE LIMITED,녹용,,Deer velvet,Velvet (unspecified),,,,
2021,1,26,2021-01-26,Import,Food import clearance (식품 통관),화용제약,HwaYong Pharm.,PROVELCO CO-OPERATIVE LIMITED,생녹용(냉동),,Deer velvet (frozen),Frozen,,,,
2021,1,27,2021-01-27,Import,Food import clearance (식품 통관),(주)진수녹용,"Jinsoo Deer Co., Ltd.",PAREX INTERNATIONAL LTD,녹용(건조),,Deer velvet (dried),Dried,,,,
2021,2,1,2021-02-01,Import,Food import clearance (식품 통관),흥수녹용,Heungsoo Nogyong,KARYAKINA A.F,녹용(건조),,Deer velvet (dried),Dried,,,,
2021,2,2,2021-02-02,Import,Food import clearance (식품 통관),(주)한동허브,Handong Herb,TSENGS ENTERPRISES (NZ) LIMITED,생녹용(냉동),,Deer velvet (frozen),Frozen,,,,
2021,2,16,2021-02-16,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,YIK LUNG TONG (NZ) INTERNATIONAL LIMITED,생녹용,,Deer velvet (frozen),Frozen,,,,
2021,2,24,2021-02-24,Import,Food import clearance (식품 통관),한네이처(Hannature),Hannature,LTD TEN EXPORT,녹용,,Deer velvet,Velvet (unspecified),,,,
2021,2,25,2021-02-25,Import,Food import clearance (식품 통관),화용제약,HwaYong Pharm.,PROVELCO CO-OPERATIVE LIMITED,생녹용(냉동),,Deer velvet (frozen),Frozen,,,,
2021,3,17,2021-03-17,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PAREX INTERNATIONAL LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2021,3,24,2021-03-24,Import,Food import clearance (식품 통관),(주)천호엔케어,Chunho N Care,PROVELCO CO-OPERATIVE LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2021,3,26,2021-03-26,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,IP SHPILEKOV ALEXEY MIKHAILOVICH,녹용(건조),,Deer velvet (dried),Dried,,,,
2021,3,30,2021-03-30,Import,Food import clearance (식품 통관),(주)우성생약,WooSung (Mr Bang) ,XIFENG MINHE DEER PRODUCTS PROCESSING CO LTD,녹용(건조),,Deer velvet (dried),Dried,,,,
2021,4,6,2021-04-06,Import,Food import clearance (식품 통관),(주)바이오닷,Bio Dot (Han Dong Herb),PROVELCO CO-OPERATIVE LIMITED,생녹용,,Deer velvet (frozen),Frozen,,,,
2021,4,9,2021-04-09,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PAREX INTERNATIONAL LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2021,4,29,2021-04-29,Import,Food import clearance (식품 통관),건향제약주식회사,Geonhyang Pharm.,REVITAL LTD,녹용(건조),,Deer velvet (dried),Dried,,,,
2021,4,29,2021-04-29,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PGG WRIGHTSON,녹용(건조),,Deer velvet (dried),Dried,,,,
2021,5,14,2021-05-14,Import,Food import clearance (식품 통관),(주)이룸제약법인,Ee Room Pharm.,ANZ FOOD TRADING CO,건조녹용,,Deer velvet (dried),Dried,,,,
2021,5,18,2021-05-18,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,TASMAN VELVET PROCESSORS LTD,냉동녹용,,Deer velvet (frozen),Frozen,,,,
2021,5,26,2021-05-26,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PAREX INTERNATIONAL LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2021,5,26,2021-05-26,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PGG WRIGHTSON,녹용(건조),,Deer velvet (dried),Dried,,,,
2021,5,31,2021-05-31,Import,Food import clearance (식품 통관),유진통상,Yujin Trade,OOO<<EXPOPANT>>,건조녹용,,Deer velvet (dried),Dried,,,,
2021,6,1,2021-06-01,Import,Food import clearance (식품 통관),(주)대한녹용수출입법인,"KVIE (Alex, HanPure)",XIFENG MINHE DEER PRODUCTS PROCESSING CO LTD,녹용(건조),,Deer velvet (dried),Dried,,,,
2021,6,1,2021-06-01,Import,Food import clearance (식품 통관),(주)온누리바이오생약,Onnuri Bio,"XIFENG COUNTY JIYUAN DEER PRODUCTS PROCESSING CO.,LTD",녹용,,Deer velvet,Velvet (unspecified),,,,
2021,6,1,2021-06-01,Import,Food import clearance (식품 통관),주식회사 이룡제약,Eryong Pharm.,"XIFENG COUNTRY TIANYU LOCAL PRODUCT OF PANAX AND PILOSE PROCESSING CO., LTD",녹용,,Deer velvet,Velvet (unspecified),,,,
2021,6,28,2021-06-28,Import,Food import clearance (식품 통관),명가녹용 주식회사,MyungGa (Mr.Lee in Daegu),UBBIO LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2021,6,28,2021-06-28,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PGG WRIGHTSON,건조녹용,,Deer velvet (dried),Dried,,,,
2021,6,30,2021-06-30,Import,Food import clearance (식품 통관),(주)시원생약,Siwon Pharmaceutical,ALPINE DEER NZ LP - LUGGATE,생녹용,,Deer velvet (frozen),Frozen,,,,
2021,7,12,2021-07-12,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PAREX INTERNATIONAL LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2021,7,14,2021-07-14,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,TASMAN VELVET PROCESSORS LTD,냉동녹용,,Deer velvet (frozen),Frozen,,,,
2021,7,20,2021-07-20,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PGG WRIGHTSON,건조녹용,,Deer velvet (dried),Dried,,,,
2021,7,20,2021-07-20,Import,Food import clearance (식품 통관),(주)이룸제약법인,Ee Room Pharm.,APPLIED BIOTECHNOLOGY LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2021,8,9,2021-08-09,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PAREX INTERNATIONAL LTD,건조녹용,,Deer velvet (dried),Dried,,,,
2021,8,18,2021-08-18,Import,Food import clearance (식품 통관),(주)이룸제약법인,Ee Room Pharm.,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",건조녹용,,Deer velvet (dried),Dried,,,,
